   5.000000e-03    3.842972e-01    3.432472e-01    6.716109e-02    2.250440e-02    9.994108e+00    1.563648e-03    1.138483e-03   -3.389466e-07    3.541733e-06    1.058787e-06   -5.122037e-07   -4.612244e-02
   1.166667e-02    3.838983e-01    3.428620e-01    6.728065e-02    2.245143e-02    9.994108e+00    1.563671e-03    1.138490e-03   -3.822522e-05    3.557056e-06    1.071292e-06   -6.168626e-07   -4.611712e-02
   5.000000e-03    3.842972e-01    3.497959e-01    6.716109e-02    2.292032e-02    9.993108e+00    1.563648e-03    1.138483e-03   -2.000003e-01    3.541754e-06    1.058809e-06    6.875723e-06   -1.185476e-02
   1.166667e-02    3.838946e-01    3.494304e-01    6.728066e-02    2.287211e-02    9.991774e+00    1.563671e-03    1.138490e-03   -2.000375e-01    3.557393e-06    1.056586e-06    6.702480e-06   -1.184702e-02
   2.055556e-02    3.833645e-01    3.489491e-01    6.743881e-02    2.280304e-02    9.989995e+00    1.563703e-03    1.138499e-03   -2.000871e-01    3.576417e-06    1.044789e-06    7.313052e-06   -1.183865e-02
   3.240741e-02    3.826507e-01    3.483007e-01    6.764501e-02    2.270989e-02    9.987623e+00    1.563746e-03    1.138511e-03   -2.001533e-01    3.602703e-06    1.030534e-06    8.488711e-06   -1.182418e-02
   4.820988e-02    3.816941e-01    3.474316e-01    6.790683e-02    2.284490e-02    9.984457e+00    1.563804e-03    1.138527e-03   -2.002415e-01    3.636304e-06    1.021922e-06    1.043924e-05   -1.180784e-02
   6.927985e-02    3.804307e-01    3.462834e-01    6.822317e-02    2.307917e-02    9.980234e+00    1.563882e-03    1.138548e-03   -2.003591e-01    3.682168e-06    1.002597e-06    1.175641e-05   -1.178422e-02
   9.737314e-02    3.788105e-01    3.448111e-01    6.857301e-02    2.336675e-02    9.974598e+00    1.563988e-03    1.138575e-03   -2.005159e-01    3.734599e-06    9.769354e-07    1.421434e-05   -1.175571e-02
   1.273731e-01    3.768536e-01    3.430347e-01    6.884722e-02    2.369221e-02    9.968573e+00    1.564103e-03    1.138602e-03   -2.007250e-01    3.802585e-06    9.348436e-07    1.575448e-05   -1.172105e-02
   1.573731e-01    3.751143e-01    3.414595e-01    6.902590e-02    2.394703e-02    9.962541e+00    1.564220e-03    1.138628e-03   -2.009484e-01    3.854231e-06    8.865966e-07    1.696136e-05   -1.168946e-02
   1.873731e-01    3.738608e-01    3.403307e-01    6.913652e-02    2.410826e-02    9.956503e+00    1.564337e-03    1.138651e-03   -2.011719e-01    3.897297e-06    8.090545e-07    1.573713e-05   -1.165929e-02
   2.173731e-01    3.731252e-01    3.396761e-01    6.921776e-02    2.419974e-02    9.950457e+00    1.564455e-03    1.138670e-03   -2.013954e-01    3.912659e-06    6.767404e-07    1.136510e-05   -1.162450e-02
   2.473731e-01    3.728614e-01    3.394496e-01    6.930960e-02    2.425760e-02    9.944406e+00    1.564571e-03    1.138685e-03   -2.016189e-01    3.882212e-06    5.650175e-07    6.689398e-06   -1.159108e-02
   2.773731e-01    3.733545e-01    3.403169e-01    6.943949e-02    2.432258e-02    9.938347e+00    1.564685e-03    1.138695e-03   -2.018424e-01    3.824052e-06    4.208647e-07    8.033252e-06   -1.156414e-02
   3.073731e-01    3.750551e-01    3.418416e-01    6.963779e-02    2.442555e-02    9.932282e+00    1.564799e-03    1.138703e-03   -2.020659e-01    3.807994e-06    3.011440e-07    8.332365e-06   -1.152191e-02
   3.373731e-01    3.762802e-01    3.429214e-01    6.992468e-02    2.459597e-02    9.926210e+00    1.564913e-03    1.138707e-03   -2.022894e-01    3.807151e-06    2.014947e-07    6.775633e-06   -1.148517e-02
   3.673731e-01    3.768761e-01    3.434169e-01    7.030586e-02    2.485158e-02    9.920131e+00    1.565027e-03    1.138707e-03   -2.025128e-01    3.810045e-06    5.041496e-08    7.714762e-06   -1.145130e-02
   3.973731e-01    3.779049e-01    3.439409e-01    7.076836e-02    2.519939e-02    9.914045e+00    1.565143e-03    1.138701e-03   -2.027362e-01    3.853050e-06   -9.681692e-08    1.059515e-05   -1.141440e-02
   4.273731e-01    3.787118e-01    3.447044e-01    7.128105e-02    2.563209e-02    9.907953e+00    1.565263e-03    1.138692e-03   -2.029596e-01    3.947928e-06   -2.421749e-07    9.628381e-06   -1.137713e-02
   4.573731e-01    3.782867e-01    3.443305e-01    7.180783e-02    2.612306e-02    9.901854e+00    1.565386e-03    1.138678e-03   -2.031829e-01    4.054676e-06   -3.878870e-07    8.983287e-06   -1.134434e-02
   4.873731e-01    3.765480e-01    3.427436e-01    7.231554e-02    2.663810e-02    9.895749e+00    1.565514e-03    1.138662e-03   -2.034062e-01    4.192156e-06   -4.828968e-07    1.075762e-05   -1.131121e-02
   5.173731e-01    3.773533e-01    3.432772e-01    7.278322e-02    2.714311e-02    9.889637e+00    1.565649e-03    1.138640e-03   -2.036295e-01    4.383655e-06   -6.440842e-07    7.120764e-06   -1.127946e-02
   5.473731e-01    3.813322e-01    3.461925e-01    7.320342e-02    2.761470e-02    9.883518e+00    1.565788e-03    1.138618e-03   -2.038528e-01    4.565623e-06   -7.146283e-07    5.421260e-07   -1.124407e-02
