CHIANTI cooling curves
Elements:
       1       2       3       4       5       6       7       8       9      10
      11      12      13      14      15      16      17      18      19      20
      21      22      23      24      25      26      27      28      29      30
Temperatures (K):
       10000.000       12589.254       15848.932       19952.623       25118.864
       31622.777       39810.717       50118.723       63095.734       79432.823
       100000.00       125892.54       158489.32       199526.23       251188.64
       316227.77       398107.17       501187.23       630957.34       794328.23
       1000000.0       1258925.4       1584893.2       1995262.3       2511886.4
       3162277.7       3981071.7       5011872.3       6309573.4       7943282.3
       10000000.       12589254.       15848932.       19952623.       25118864.
       31622777.       39810717.       50118723.       63095734.       79432823.
   1.0000000e+08   1.2589254e+08   1.5848932e+08   1.9952623e+08   2.5118864e+08
   3.1622777e+08   3.9810717e+08   5.0118723e+08   6.3095734e+08   7.9432823e+08
   1.0000000e+09

H*****
  5.16148e-24  4.64636e-24  4.19261e-24  3.79456e-24  3.44720e-24  3.14609e-24
  2.88739e-24  2.66773e-24  2.48423e-24  2.33438e-24  2.21604e-24  2.12738e-24
  2.06688e-24  2.03323e-24  2.02542e-24  2.04263e-24  2.08435e-24  2.15027e-24
  2.24043e-24  2.35513e-24  2.49509e-24  2.66137e-24  2.85544e-24  3.07928e-24
  3.33530e-24  3.62648e-24  3.95630e-24  4.32892e-24  4.74909e-24  5.22234e-24
  5.75481e-24  6.35351e-24  7.02643e-24  7.78268e-24  8.63232e-24  9.58668e-24
  1.06585e-23  1.18621e-23  1.32136e-23  1.47309e-23  1.64343e-23  1.83238e-23
  2.03993e-23  2.26609e-23  2.51086e-23  2.77424e-23  3.05622e-23  3.35681e-23
  3.67601e-23  4.01381e-23  4.37022e-23

He*****
  7.70363e-24  6.91465e-24  6.21547e-24  5.59768e-24  5.05808e-24  4.78223e-24
  8.46713e-24  5.20130e-23  3.30579e-22  1.49159e-21  4.93497e-21  1.27106e-20
  2.68123e-20  4.82677e-20  7.66549e-20  1.10241e-19  1.46477e-19  1.82590e-19
  2.16270e-19  2.46200e-19  2.72119e-19  2.94131e-19  3.12295e-19  3.26540e-19
  3.36837e-19  3.43256e-19  3.45955e-19  3.45202e-19  3.41362e-19  3.34854e-19
  3.26115e-19  3.15574e-19  3.03633e-19  2.90657e-19  2.76970e-19  2.62853e-19
  2.48545e-19  2.34243e-19  2.20111e-19  2.06279e-19  1.92847e-19  1.79817e-19
  1.67186e-19  1.54957e-19  1.43128e-19  1.31700e-19  1.20673e-19  1.10047e-19
  9.98210e-20  8.99961e-20  8.05718e-20
  7.98644e-23  7.14810e-23  6.39913e-23  5.73126e-23  5.13686e-23  4.60892e-23
  4.14108e-23  3.72761e-23  3.36337e-23  3.04381e-23  2.76490e-23  2.52309e-23
  2.31528e-23  2.13878e-23  1.99126e-23  1.87072e-23  1.77544e-23  1.70394e-23
  1.65499e-23  1.62757e-23  1.62083e-23  1.63414e-23  1.66706e-23  1.71935e-23
  1.79104e-23  1.88236e-23  1.99388e-23  2.12642e-23  2.28120e-23  2.45974e-23
  2.66399e-23  2.89631e-23  3.15949e-23  3.45683e-23  3.79213e-23  4.16981e-23
  4.59475e-23  5.07255e-23  5.60958e-23  6.21312e-23  6.89121e-23  7.64384e-23
  8.47100e-23  9.37272e-23  1.03490e-22  1.13998e-22  1.25251e-22  1.37250e-22
  1.49994e-22  1.63484e-22  1.77719e-22

Li*****
  1.89192e-25  2.14829e-25  2.43873e-25  2.76719e-25  3.13779e-25  3.55484e-25
  4.02277e-25  4.54606e-25  5.12929e-25  5.77710e-25  6.49436e-25  7.28615e-25
  8.15817e-25  9.11665e-25  1.01690e-24  1.13235e-24  1.25905e-24  1.39817e-24
  1.55110e-24  1.71949e-24  1.90523e-24  2.11052e-24  2.33784e-24  2.59007e-24
  2.87044e-24  3.18264e-24  3.53073e-24  3.91928e-24  4.35350e-24  4.83924e-24
  5.38298e-24  5.99196e-24  6.67431e-24  7.43916e-24  8.29670e-24  9.25837e-24
  1.03370e-23  1.15469e-23  1.29042e-23  1.44269e-23  1.61353e-23  1.80293e-23
  2.01090e-23  2.23744e-23  2.48255e-23  2.74622e-23  3.02846e-23  3.32926e-23
  3.64864e-23  3.98658e-23  4.34308e-23
  6.67231e-25  7.55620e-25  8.56047e-25  9.70190e-25  1.09996e-24  1.24752e-24
  1.41536e-24  1.60626e-24  1.82339e-24  2.07032e-24  2.35102e-24  2.66994e-24
  3.03196e-24  3.44238e-24  3.90694e-24  4.43169e-24  5.02298e-24  5.68737e-24
  6.43151e-24  7.26223e-24  8.18639e-24  9.21115e-24  1.03439e-23  1.15927e-23
  1.29666e-23  1.44756e-23  1.61316e-23  1.79485e-23  1.99429e-23  2.21340e-23
  2.45447e-23  2.72014e-23  3.01349e-23  3.33805e-23  3.69782e-23  4.09740e-23
  4.54200e-23  5.03742e-23  5.59014e-23  6.20748e-23  6.89777e-23  7.66101e-23
  8.49719e-23  9.40632e-23  1.03884e-22  1.14434e-22  1.25714e-22  1.37723e-22
